ID,Price,Levy,Engine volume,Mileage(km),Cylinders,Airbags,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid
45665124.0,18503.0,584.0,1.8,150000.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45432702.0,20698.0,0.0,1.8,100000.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45810071.0,35617.0,1249.0,2.5,56486.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801516.0,28909.0,831.0,1.6,98000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45801478.0,6899.0,0.0,1.6,84000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45642019.0,17249.0,584.0,1.8,52000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801663.0,19384.0,583.0,1.6,127983.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45773576.0,188.0,781.0,2.5,268683.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45652841.0,3450.0,831.0,2.4,224349.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45798309.0,16778.0,531.0,1.6,41279.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776893.0,21012.0,0.0,1.8,165000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45754931.0,25.0,0.0,1.5,145000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809222.0,15486.0,609.0,1.3,66890.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43782783.0,18817.0,0.0,2.0,154000.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45802127.0,21395.0,781.0,2.5,216000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45796892.0,4704.0,0.0,1.4,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45774281.0,1490.0,562.0,1.4,167317.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45767361.0,6586.0,259.0,1.4,112123.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44279469.0,6743.0,0.0,1.3,134000.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759885.0,282.0,2455.0,4.7,218126.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44762753.0,21796.0,784.0,1.5,41092.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45648493.0,549.0,1750.0,3.3,269013.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44157372.0,24148.0,0.0,2.4,92800.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45348091.0,19601.0,0.0,3.5,180000.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45066288.0,15367.0,761.0,1.8,93000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45771992.0,314.0,2410.0,6.2,274771.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45816635.0,13172.0,761.0,1.8,90532.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45641190.0,3136.0,781.0,2.5,159379.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45770891.0,1882.0,746.0,1.5,142426.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45761355.0,15681.0,585.0,1.8,41600.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45766670.0,1490.0,1360.0,4.6,154115.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44672570.0,18189.0,697.0,1.8,17000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45782011.0,24148.0,0.0,2.4,66000.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45776628.0,6899.0,0.0,2.5,348800.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45797379.0,27921.0,777.0,2.5,184700.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45808923.0,3763.0,790.0,1.6,91930.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45065028.0,18189.0,0.0,1.6,53000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45803630.0,32772.0,777.0,2.5,50877.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45793204.0,10976.0,0.0,1.3,145000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45788318.0,17876.0,0.0,2.0,49656.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45781803.0,15681.0,1832.0,2.2,500000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45729849.0,549.0,474.0,1.4,170459.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45789259.0,23521.0,0.0,2.5,145000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45770288.0,5802.0,1055.0,3.5,107800.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45787148.0,27284.0,456.0,2.5,80000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45801472.0,13589.0,531.0,1.6,162911.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45792844.0,13799.0,779.0,2.2,148076.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45433462.0,15524.0,761.0,1.8,124000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45791856.0,13799.0,1505.0,1.8,143560.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45641186.0,3763.0,779.0,2.5,124912.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45765788.0,470.0,1399.0,3.5,229904.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45813225.0,706.0,585.0,1.8,230746.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45772720.0,1960.0,830.0,1.5,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815961.0,2038.0,1058.0,3.5,258493.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45793045.0,13328.0,0.0,3.7,136000.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45788865.0,7840.0,0.0,1.5,143000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45706819.0,8467.0,0.0,2.5,111111.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45097422.0,7840.0,993.0,1.3,235000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45507290.0,4000.0,0.0,2.5,1000.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45309383.0,7527.0,474.0,1.4,190460.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45550444.0,17249.0,502.0,1.5,90000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45726623.0,26149.0,971.0,2.2,105344.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45760641.0,9408.0,1109.0,1.3,139000.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44585865.0,11290.0,1266.0,1.5,60000.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45776520.0,31361.0,0.0,2.5,77000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45396162.0,18817.0,3989.0,5.6,219200.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45618967.0,13172.0,1793.0,5.5,325811.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45807532.0,3450.0,1325.0,2.5,15480.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45695085.0,6115.0,0.0,1.8,240000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45649053.0,549.0,1493.0,3.5,91493.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45660729.0,282.0,753.0,2.4,93816.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45765167.0,4391.0,474.0,1.4,107054.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45418698.0,25089.0,0.0,2.4,87792.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26248496.0,150.0,0.0,3.2,200000.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45812816.0,6272.0,0.0,2.8,250000.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45766160.0,5645.0,0.0,1.4,220000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769269.0,314.0,2410.0,6.2,274771.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769961.0,6272.0,0.0,2.5,156000.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45775952.0,3800.0,0.0,1.6,11111111.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759443.0,94.0,441.0,2.4,261928.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45768598.0,941.0,1750.0,3.3,226094.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45766306.0,32302.0,1604.0,5.5,101424.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45213024.0,6899.0,0.0,1.3,102000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815833.0,11290.0,0.0,3.2,100000.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45764341.0,314.0,1624.0,3.5,266061.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45785807.0,10192.0,1047.0,1.6,1000.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45773180.0,314.0,781.0,2.5,204579.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809743.0,7527.0,1203.0,3.6,168350.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801475.0,16568.0,629.0,1.6,100535.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45814854.0,5959.0,781.0,2.5,159901.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45773350.0,34497.0,0.0,3.5,100358.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45807067.0,9408.0,0.0,2.5,250000.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45655702.0,1803.0,761.0,1.8,258909.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45797817.0,17719.0,781.0,2.5,52600.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45810425.0,627.0,530.0,1.6,134035.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797420.0,8006.0,893.0,1.6,62444.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45813707.0,11917.0,0.0,2.3,300000.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45794317.0,15367.0,531.0,1.6,139200.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776709.0,20385.0,562.0,1.4,58000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45780286.0,28225.0,0.0,5.9,60800.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45806512.0,784.0,586.0,1.8,174285.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45770255.0,18817.0,690.0,1.5,49600.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809449.0,15988.0,502.0,1.5,88777.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45814771.0,25089.0,0.0,2.2,327000.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45789698.0,26657.0,0.0,2.5,128320.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45771968.0,157.0,585.0,1.8,321616.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45457244.0,14113.0,843.0,1.5,95520.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44964694.0,23521.0,777.0,2.5,147845.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45654171.0,314.0,1646.0,4.6,102907.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45768388.0,627.0,1750.0,3.3,277405.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45806394.0,2300.0,0.0,1.3,23000000.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797649.0,13454.0,1347.0,2.5,93281.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45762944.0,1725.0,1324.0,3.3,226198.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45812768.0,392.0,1325.0,2.5,12336.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809277.0,11726.0,308.0,1.5,102528.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45751015.0,19444.0,0.0,1.8,137000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45806862.0,28225.0,911.0,2.2,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45814768.0,1300.0,0.0,1.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809816.0,10349.0,0.0,3.2,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44390639.0,18817.0,0.0,1.8,222000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45802049.0,19000.0,0.0,1.8,95000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44781690.0,36065.0,1624.0,3.5,155200.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45807562.0,392.0,441.0,2.4,77830.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45650449.0,1725.0,1363.0,4.6,180659.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45816502.0,15367.0,0.0,1.8,230400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45760855.0,3450.0,586.0,1.8,35083.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45787649.0,16308.0,0.0,3.2,160986.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45768668.0,9565.0,397.0,1.8,71904.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45198863.0,25089.0,0.0,1.8,68000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815361.0,14113.0,0.0,1.5,100000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45796798.0,10663.0,0.0,3.7,216000.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45748975.0,14740.0,0.0,2.4,348800.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45771013.0,6429.0,830.0,1.5,4088.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45744982.0,30.0,0.0,1.5,117000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42180369.0,150.0,0.0,3.5,160000.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45802664.0,4077.0,0.0,1.8,285000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45492900.0,8467.0,0.0,1.5,138000.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45623762.0,11917.0,843.0,1.5,190000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45792745.0,23521.0,0.0,2.5,167680.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45784461.0,16621.0,0.0,1.8,83000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815359.0,47.0,1493.0,3.5,65981.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45742212.0,94.0,0.0,1.3,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45755941.0,14113.0,0.0,1.5,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45731418.0,34108.0,777.0,2.5,97010.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45634947.0,941.0,584.0,1.8,69248.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45773501.0,220.0,259.0,1.4,110958.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45283033.0,12544.0,831.0,2.4,98000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809562.0,16766.0,584.0,1.8,59532.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769894.0,31.0,1113.0,3.7,291840.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45798296.0,6272.0,790.0,1.6,53256.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45802218.0,14583.0,0.0,1.9,168974.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45730878.0,16621.0,1511.0,3.8,151977.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45212809.0,22580.0,779.0,2.5,166720.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45759898.0,15681.0,0.0,3.0,280000.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45650059.0,3450.0,607.0,2.5,9626.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45756234.0,9722.0,0.0,2.6,20017.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45757310.0,3293.0,1086.0,3.6,128195.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45802277.0,13799.0,0.0,1.5,96000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44954682.0,14113.0,761.0,1.8,123270.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809988.0,16838.0,419.0,1.2,59000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45474056.0,20385.0,0.0,1.6,62000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45553463.0,18503.0,0.0,1.8,141000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45801565.0,19676.0,531.0,1.6,152000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45263544.0,7527.0,0.0,2.4,225000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45646456.0,18817.0,609.0,2.5,35058.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45793081.0,6272.0,789.0,1.6,66444.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45811158.0,706.0,986.0,2.4,275654.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45695157.0,15681.0,1991.0,2.4,176000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45660726.0,470.0,753.0,2.4,202864.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45617844.0,1646.0,1058.0,3.5,240987.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45506127.0,5331.0,0.0,1.6,2000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776542.0,12544.0,0.0,2.0,300000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45761256.0,314.0,259.0,1.4,131893.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45797618.0,20005.0,531.0,1.6,107179.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45764816.0,3293.0,1659.0,5.7,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45812915.0,8467.0,0.0,1.6,131000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769203.0,549.0,1234.0,3.7,134157.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45645309.0,8781.0,0.0,1.5,150300.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815373.0,31361.0,0.0,3.3,52000.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42265660.0,16725.0,0.0,2.0,228000.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45362670.0,21950.0,0.0,2.5,92000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45806474.0,10349.0,0.0,2.5,166400.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45652855.0,188.0,831.0,2.4,108826.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809441.0,21893.0,503.0,1.5,58600.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45792635.0,9408.0,0.0,3.7,123000.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45645917.0,314.0,779.0,2.5,225510.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45811231.0,22580.0,781.0,2.5,13800.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44930395.0,19444.0,0.0,1.8,75200.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43832175.0,13956.0,0.0,2.5,266000.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45765916.0,1176.0,934.0,2.5,142800.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45768404.0,157.0,1363.0,4.6,189704.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45655558.0,3293.0,761.0,1.8,159382.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809914.0,15530.0,502.0,1.5,123700.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45645797.0,5018.0,779.0,2.5,190549.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809532.0,22473.0,502.0,1.5,55000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45588228.0,20100.0,586.0,1.8,96432.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809131.0,25089.0,502.0,1.5,83362.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44405338.0,13485.0,862.0,2.5,134400.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769381.0,5802.0,1055.0,3.5,107800.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45810662.0,14740.0,645.0,1.8,117000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776580.0,23521.0,0.0,1.5,53000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45735759.0,3607.0,0.0,2.5,1000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45631664.0,21639.0,751.0,2.4,109000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809043.0,7919.0,503.0,1.5,163312.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45807336.0,13015.0,798.0,2.1,199189.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45801634.0,19707.0,531.0,1.6,97000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797078.0,13589.0,531.0,1.6,162911.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809406.0,28015.0,595.0,1.5,122637.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44647852.0,1550.0,1716.0,0.7,48000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45642662.0,5488.0,394.0,2.5,109798.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45770154.0,1019.0,831.0,1.6,25635.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45781791.0,23207.0,0.0,1.8,71244.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45671060.0,17876.0,0.0,1.5,65000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45781943.0,12544.0,0.0,1.3,120521.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45649726.0,314.0,1399.0,3.5,382746.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45668904.0,11604.0,475.0,1.4,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45797815.0,14426.0,1185.0,2.5,72999.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45380780.0,18660.0,650.0,1.4,9470.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45794280.0,9408.0,0.0,4.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45474006.0,21953.0,0.0,1.8,90000.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45591643.0,14113.0,0.0,1.5,0.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45649752.0,862.0,394.0,2.5,130478.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45470589.0,3.0,0.0,2.2,20600.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45530515.0,25716.0,1588.0,2.5,220000.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45650064.0,18817.0,609.0,2.5,35058.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45809465.0,28288.0,446.0,1.3,36261.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45682399.0,10036.0,0.0,2.0,230000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45773890.0,24458.0,583.0,1.6,83000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45701214.0,5018.0,0.0,3.3,22000.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45584942.0,28225.0,900.0,2.4,117000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45265205.0,14269.0,1266.0,1.5,76000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
