Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Antigua and Barbuda,ATG,1966,36.012,,60000.0
Antigua and Barbuda,ATG,1967,35.418,,61000.0
Antigua and Barbuda,ATG,1968,34.829,,63000.0
Antigua and Barbuda,ATG,1969,34.245,,64000.0
Antigua and Barbuda,ATG,1970,33.819,,64000.0
Antigua and Barbuda,ATG,1971,33.898,,64000.0
Antigua and Barbuda,ATG,1972,33.978,,64000.0
Antigua and Barbuda,ATG,1973,34.057,,64000.0
Antigua and Barbuda,ATG,1974,34.137,,63000.0
Antigua and Barbuda,ATG,1975,34.217,,63000.0
Antigua and Barbuda,ATG,1977,34.377,,62000.0
Antigua and Barbuda,ATG,1978,34.457,,62000.0
Antigua and Barbuda,ATG,1979,34.538,,62000.0
Antigua and Barbuda,ATG,1980,34.618,,62000.0
Antigua and Barbuda,ATG,1981,34.698,,62000.0
Antigua and Barbuda,ATG,1982,34.779,,62000.0
Antigua and Barbuda,ATG,1983,34.86,,62000.0
Antigua and Barbuda,ATG,1984,34.94,,62000.0
Antigua and Barbuda,ATG,1985,35.021,,62000.0
Antigua and Barbuda,ATG,1986,35.102,,62000.0
Antigua and Barbuda,ATG,1987,35.183,,62000.0
Antigua and Barbuda,ATG,1988,35.264,,62000.0
Antigua and Barbuda,ATG,1990,35.426,,63000.0
Antigua and Barbuda,ATG,1991,35.465,,63000.0
Antigua and Barbuda,ATG,1992,35.085,,64000.0
Antigua and Barbuda,ATG,1993,34.709,,66000.0
Antigua and Barbuda,ATG,1995,33.961,,69000.0
Antigua and Barbuda,ATG,1996,33.59,,70000.0
Antigua and Barbuda,ATG,1998,32.855,,73000.0
Antigua and Barbuda,ATG,1999,32.49,,75000.0
Antigua and Barbuda,ATG,2003,30.464,,79000.0
Antigua and Barbuda,ATG,2005,29.218,,81000.0
Antigua and Barbuda,ATG,2006,28.606,,83000.0
Antigua and Barbuda,ATG,2007,28.002,,84000.0
Antigua and Barbuda,ATG,2008,27.405,,85000.0
Antigua and Barbuda,ATG,2010,26.238,,88000.0
Antigua and Barbuda,ATG,2012,25.526,,90000.0
Argentina,ARG,1800,,1594.0,534000.0
Argentina,ARG,1802,,,534000.0
Argentina,ARG,1803,,,534000.0
Argentina,ARG,1804,,,534000.0
Argentina,ARG,1805,,,534000.0
Argentina,ARG,1806,,,534000.0
Argentina,ARG,1807,,,534000.0
Argentina,ARG,1809,,,534000.0
Argentina,ARG,1810,,,534000.0
Argentina,ARG,1811,,,534620.0
Argentina,ARG,1812,,,535875.0
Argentina,ARG,1813,,,537781.0
Argentina,ARG,1814,,,540353.0
Argentina,ARG,1815,,,543608.0
Argentina,ARG,1816,,,547562.0
Argentina,ARG,1817,,,552232.0
Argentina,ARG,1818,,,557637.0
Argentina,ARG,1819,,,563793.0
Argentina,ARG,1820,,1710.0,570719.0
Argentina,ARG,1821,,,578434.0
Argentina,ARG,1822,,,586958.0
Argentina,ARG,1823,,,596309.0
Argentina,ARG,1825,,,617575.0
Argentina,ARG,1826,,,629533.0
Argentina,ARG,1827,,,642402.0
Argentina,ARG,1828,,,656204.0
Argentina,ARG,1829,,,670964.0
Argentina,ARG,1830,,,686703.0
Argentina,ARG,1831,,,703446.0
Argentina,ARG,1832,,,720597.0
Argentina,ARG,1833,,,738166.0
Argentina,ARG,1834,,,756163.0
Argentina,ARG,1835,,,774600.0
Argentina,ARG,1836,,,793486.0
Argentina,ARG,1837,,,812832.0
Argentina,ARG,1838,,,832650.0
Argentina,ARG,1839,,,852951.0
Argentina,ARG,1840,,,873747.0
Argentina,ARG,1841,,,895073.0
Argentina,ARG,1842,,,916943.0
Argentina,ARG,1844,,,962367.0
Argentina,ARG,1845,,,985950.0
Argentina,ARG,1846,,,1010134.0
Argentina,ARG,1847,,,1034934.0
Argentina,ARG,1848,,,1060366.0
Argentina,ARG,1850,,2144.0,1113189.0
Argentina,ARG,1851,,,1140633.0
Argentina,ARG,1852,,,1168776.0
Argentina,ARG,1853,,,1197636.0
Argentina,ARG,1854,,,1227232.0
Argentina,ARG,1855,,,1257582.0
Argentina,ARG,1856,,,1288705.0
Argentina,ARG,1857,,,1320621.0
Argentina,ARG,1858,,,1353351.0
Argentina,ARG,1859,,,1386914.0
Argentina,ARG,1860,,2321.0,1421333.0
Argentina,ARG,1861,,,1457248.0
Argentina,ARG,1862,,,1494694.0
Argentina,ARG,1864,,,1574418.0
Argentina,ARG,1865,,,1616818.0
Argentina,ARG,1866,,,1660998.0
Argentina,ARG,1867,,,1707023.0
Argentina,ARG,1868,,,1754964.0
Argentina,ARG,1869,,,1804894.0
Argentina,ARG,1870,,2514.0,1856886.0
Argentina,ARG,1871,,,1911020.0
Argentina,ARG,1872,,,1967375.0
Argentina,ARG,1873,,,2017127.0
Argentina,ARG,1874,,,2078055.0
Argentina,ARG,1875,,2801.0,2141528.0
Argentina,ARG,1876,,2805.0,2207644.0
Argentina,ARG,1877,,3031.0,2268568.0
Argentina,ARG,1878,,2815.0,2340590.0
Argentina,ARG,1879,,2863.0,2415669.0
Argentina,ARG,1880,,2748.0,2493156.0
Argentina,ARG,1882,,3341.0,2648654.0
Argentina,ARG,1884,,3747.0,2814774.0
Argentina,ARG,1885,,4196.0,2905434.0
Argentina,ARG,1886,,4053.0,2999385.0
Argentina,ARG,1887,,4128.0,3089624.0
Argentina,ARG,1888,,4533.0,3190089.0
Argentina,ARG,1889,,4608.0,3294260.0
Argentina,ARG,1890,,4139.0,3402273.0
Argentina,ARG,1891,,3903.0,3514267.0
Argentina,ARG,1892,,4568.0,3630387.0
Argentina,ARG,1893,,4738.0,3750784.0
Argentina,ARG,1894,,5340.0,3875613.0
Argentina,ARG,1895,,5786.0,4005036.0
Argentina,ARG,1896,,6143.0,4141299.0
Argentina,ARG,1897,,4835.0,4284294.0
Argentina,ARG,1899,,5815.0,4591641.0
Argentina,ARG,1900,,4925.0,4756635.0
Argentina,ARG,1901,,4934.0,4929644.0
Argentina,ARG,1902,,4653.0,5094954.0
Argentina,ARG,1903,,5126.0,5285563.0
Argentina,ARG,1904,,5466.0,5485838.0
Argentina,ARG,1905,,5959.0,5696234.0
Argentina,ARG,1906,,6027.0,5914645.0
Argentina,ARG,1907,,5926.0,6121229.0
Argentina,ARG,1908,,6265.0,6355959.0
Argentina,ARG,1909,,6336.0,6599705.0
Argentina,ARG,1910,,6547.0,6852669.0
Argentina,ARG,1911,,6417.0,7108577.0
Argentina,ARG,1912,,6687.0,7381312.0
Argentina,ARG,1913,,6505.0,7644045.0
Argentina,ARG,1914,,5657.0,7878423.0
Argentina,ARG,1915,,5556.0,8069762.0
Argentina,ARG,1917,,4779.0,8382047.0
Argentina,ARG,1919,,5666.0,8693347.0
Argentina,ARG,1920,,5949.0,8884894.0
Argentina,ARG,1921,,5946.0,9117153.0
Argentina,ARG,1922,,6228.0,9399467.0
Argentina,ARG,1923,,6677.0,9720491.0
Argentina,ARG,1924,,6947.0,10050859.0
Argentina,ARG,1925,,6714.0,10366210.0
Argentina,ARG,1926,,6842.0,10670216.0
Argentina,ARG,1927,,7119.0,10978559.0
Argentina,ARG,1928,,7351.0,11292242.0
Argentina,ARG,1929,,7481.0,11602921.0
Argentina,ARG,1930,,6988.0,11898250.0
Argentina,ARG,1931,,6358.0,12168551.0
Argentina,ARG,1934,,6586.0,12847974.0
Argentina,ARG,1935,,6766.0,13060544.0
Argentina,ARG,1937,,7067.0,13506374.0
Argentina,ARG,1938,,6975.0,13747976.0
Argentina,ARG,1939,,7105.0,13974562.0
Argentina,ARG,1940,,7128.0,14200814.0
Argentina,ARG,1941,,7373.0,14419057.0
Argentina,ARG,1942,,7339.0,14655320.0
Argentina,ARG,1943,,7164.0,14898257.0
Argentina,ARG,1944,,7844.0,15149203.0
Argentina,ARG,1945,,7462.0,15408492.0
Argentina,ARG,1946,,7991.0,15679460.0
Argentina,ARG,1947,,8718.0,15985468.0
Argentina,ARG,1948,,8996.0,16346870.0
Argentina,ARG,1949,,8646.0,16750098.0
Argentina,ARG,1950,65.339,8542.0,17038000.0
Argentina,ARG,1951,66.221,8425.0,17390000.0
Argentina,ARG,1952,67.093,7573.0,17743000.0
Argentina,ARG,1953,67.951,7985.0,18094000.0
Argentina,ARG,1954,68.798,8249.0,18443000.0
Argentina,ARG,1955,69.633,8681.0,18789000.0
Argentina,ARG,1956,70.456,8696.0,19132000.0
Argentina,ARG,1957,71.264,9069.0,19472000.0
Argentina,ARG,1959,72.842,8665.0,20146000.0
Argentina,ARG,1960,73.611,8928.0,20482000.0
Argentina,ARG,1961,74.217,9455.0,20817000.0
Argentina,ARG,1962,74.767,9197.0,21153000.0
Argentina,ARG,1963,75.309,8877.0,21489000.0
Argentina,ARG,1964,75.844,9685.0,21824000.0
Argentina,ARG,1965,76.369,10458.0,22160000.0
Argentina,ARG,1966,76.888,10422.0,22494000.0
Argentina,ARG,1967,77.398,10598.0,22829000.0
Argentina,ARG,1968,77.901,10943.0,23168000.0
Argentina,ARG,1969,78.394,11761.0,23518000.0
Argentina,ARG,1970,78.88,12259.0,23881000.0
Argentina,ARG,1971,79.321,12699.0,24260000.0
Argentina,ARG,1973,80.158,13551.0,25056000.0
Argentina,ARG,1974,80.567,14250.0,25462000.0
Argentina,ARG,1975,80.969,13953.0,25866000.0
Argentina,ARG,1976,81.366,13746.0,26265000.0
Argentina,ARG,1977,81.755,14399.0,26661000.0
Argentina,ARG,1978,82.139,13601.0,27061000.0
Argentina,ARG,1979,82.516,14400.0,27471000.0
Argentina,ARG,1980,82.887,14431.0,27897000.0
Argentina,ARG,1981,83.313,13441.0,28339000.0
Argentina,ARG,1982,83.759,12865.0,28795000.0
Argentina,ARG,1983,84.194,13179.0,29262000.0
Argentina,ARG,1984,84.621,13313.0,29737000.0
Argentina,ARG,1985,85.038,12313.0,30216000.0
Argentina,ARG,1986,85.445,13077.0,30699000.0
Argentina,ARG,1987,85.843,13276.0,31184000.0
Argentina,ARG,1988,86.233,12897.0,31669000.0
Argentina,ARG,1989,86.613,11979.0,32148000.0
Argentina,ARG,1990,86.984,11878.0,32619000.0
Argentina,ARG,1991,87.328,13006.0,33079000.0
Argentina,ARG,1992,87.542,14222.0,33529000.0
Argentina,ARG,1993,87.752,14993.0,33970000.0
Argentina,ARG,1994,87.96,15748.0,34403000.0
Argentina,ARG,1995,88.164,15192.0,34828000.0
Argentina,ARG,1996,88.366,15929.0,35246000.0
Argentina,ARG,1997,88.564,16353.0,35657000.0
Argentina,ARG,1998,88.759,16217.0,36063000.0
Argentina,ARG,1999,88.952,15150.0,36467000.0
Argentina,ARG,2000,89.142,14918.0,36871000.0
Argentina,ARG,2001,89.329,13913.0,37276000.0
Argentina,ARG,2002,89.51,11871.0,37682000.0
